date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze
2021-07-22,52.18,21.66,37.92,10.0,20.0,53.0,52.0,16.0,29.0,136.0,24.324324324324323,
2021-07-23,48.2,20.74,47.68,10.0,19.0,57.0,40.0,16.0,30.0,139.0,25.0,
2021-07-24,36.53,17.22,35.63,10.0,24.0,64.0,72.0,21.0,44.0,124.0,26.923076923076934,
2021-07-25,45.95,21.2,36.33,10.0,23.0,59.0,55.0,17.0,49.0,120.0,26.31578947368422,
2021-07-26,49.15,21.9,39.69,10.0,19.0,50.0,47.0,15.0,29.0,134.0,29.032258064516128,
2021-07-27,51.78,22.28,40.11,10.0,20.0,54.0,47.0,14.0,29.0,135.0,25.714285714285708,
2021-07-28,57.07,22.61,43.67,10.0,19.0,51.0,47.0,15.0,29.0,136.0,24.324324324324323,
2021-07-29,56.73,21.32,44.29,10.0,19.0,53.0,54.0,15.0,29.0,136.0,24.324324324324323,
2021-07-30,51.64,23.04,49.22,10.0,20.0,59.0,46.0,15.0,31.0,137.0,25.0,
2021-07-31,41.14,19.37,40.97,12.0,23.0,61.0,64.0,18.0,45.0,123.0,30.769230769230774,
