date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze
2021-03-20,127.48,71.42,116.37,34.0,50.0,83.0,85.0,56.0,74.0,105.0,91.30434782608695,91.0
2021-03-21,102.58,58.16,89.46,32.0,51.0,77.0,86.0,54.0,74.0,105.0,89.47368421052632,94.0
2021-03-22,102.11,57.38,75.66,28.999999999999996,44.0,73.0,62.0,44.0,42.0,117.0,83.33333333333334,96.0
2021-03-23,105.89,58.26,78.22,28.000000000000004,44.0,76.0,68.0,45.0,42.0,117.0,75.75757575757576,90.0
2021-03-24,102.82,54.44,67.59,28.000000000000004,38.0,67.0,47.0,43.0,41.0,119.0,80.0,93.0
2021-03-25,112.0,61.31,84.34,28.999999999999996,45.0,80.0,69.0,45.0,42.0,117.0,72.97297297297297,93.0
2021-03-26,131.81,71.72,104.12,32.0,45.0,74.0,64.0,47.0,43.0,116.0,83.78378378378379,90.0
2021-03-27,132.83,78.01,124.12,38.0,51.0,82.0,97.0,59.0,75.0,103.0,104.34782608695652,94.0
2021-03-28,86.56,49.34,64.85,27.0,36.0,61.0,39.0,45.0,67.0,109.0,57.894736842105274,83.0
2021-03-29,105.78,59.93,78.35,28.999999999999996,44.0,71.0,59.0,43.0,39.0,118.0,63.33333333333334,85.0
2021-03-30,116.9,64.34,88.27,30.0,46.0,77.0,74.0,45.0,40.0,117.0,84.84848484848484,94.0
2021-03-31,110.72,59.61,77.38,28.999999999999996,41.0,71.0,55.0,43.0,39.0,118.0,74.28571428571429,99.0
2021-04-01,114.31,62.32,82.22,28.999999999999996,43.0,77.0,55.0,44.0,39.0,118.0,67.56756756756758,95.0
2021-04-02,125.54,67.7,93.93,32.0,41.0,71.0,45.0,42.0,37.0,119.0,62.16216216216216,92.0
2021-04-03,126.17,70.84,110.18,34.0,49.0,82.0,80.0,55.0,75.0,105.0,91.30434782608695,91.0
2021-04-04,88.16,54.61,73.8,30.0,44.0,73.0,81.0,52.0,73.0,103.0,78.94736842105264,89.0
2021-04-05,112.24,62.2,82.6,30.0,46.0,75.0,68.0,45.0,42.0,116.0,90.0,106.0
2021-04-06,114.69,66.56,87.16,32.0,46.0,79.0,75.0,46.0,43.0,116.0,84.84848484848484,96.0
2021-04-07,116.1,66.58,88.34,33.0,46.0,77.0,77.0,46.0,43.0,116.0,77.14285714285715,100.0
2021-04-08,120.86,68.87,94.18,33.0,47.0,82.0,79.0,47.0,43.0,116.0,81.08108108108108,98.0
2021-04-09,132.96,75.01,104.03,35.0,45.0,74.0,57.0,47.0,44.0,116.0,81.08108108108108,94.0
2021-04-10,135.41,79.26,125.22,39.0,52.0,81.0,91.0,57.0,76.0,104.0,100.0,93.0
2021-04-11,93.71,54.1,68.01,30.0,39.0,61.0,36.0,47.0,69.0,109.0,84.21052631578948,93.0
2021-04-12,103.27,59.42,69.53,30.0,40.0,67.0,41.0,43.0,42.0,119.0,90.0,93.0
2021-04-13,112.99,65.82,85.59,33.0,46.0,79.0,73.0,47.0,44.0,116.0,87.87878787878788,93.0
2021-04-14,113.84,64.97,85.22,33.0,46.0,76.0,73.0,46.0,44.0,116.0,80.0,99.0
2021-04-15,109.01,61.73,73.57,31.0,38.0,66.0,43.0,44.0,41.0,120.0,78.37837837837839,93.0
2021-04-16,135.42,76.38,103.44,35.0,45.0,75.0,50.0,47.0,45.0,117.0,94.5945945945946,90.0
2021-04-17,137.68,84.53,127.02,41.0,52.0,81.0,83.0,59.0,75.0,104.0,100.0,92.0
2021-04-18,110.2,67.26,95.83,38.0,52.0,76.0,83.0,56.0,76.0,105.0,94.73684210526316,96.0
2021-04-19,108.92,64.32,82.26,33.0,47.0,74.0,65.0,46.0,44.0,117.0,83.33333333333334,98.0
2021-04-20,119.86,70.87,96.78,34.0,50.0,81.0,90.0,49.0,45.0,115.0,93.93939393939394,95.0
2021-04-21,108.34,61.16,75.9,33.0,43.0,72.0,56.0,45.0,43.0,118.0,74.28571428571429,99.0
2021-04-22,115.81,65.72,83.19,33.0,45.0,77.0,56.0,46.0,43.0,118.0,75.67567567567568,95.0
2021-04-23,141.27,81.36,114.82,37.0,48.0,78.0,67.0,49.0,45.0,115.0,94.5945945945946,92.0
2021-04-24,146.03,89.55,138.79,44.0,55.0,85.0,107.0,62.0,77.0,103.0,121.7391304347826,97.0
2021-04-25,99.61,60.22,80.99,34.0,46.0,72.0,58.0,51.0,73.0,107.0,73.6842105263158,96.0
2021-04-26,110.64,64.68,81.15,33.0,47.0,75.0,65.0,47.0,44.0,117.0,90.0,96.0
2021-04-27,114.56,66.0,84.27,34.0,47.0,79.0,70.0,47.0,45.0,116.0,84.84848484848484,94.0
2021-04-28,123.62,72.65,97.57,37.0,50.0,80.0,89.0,49.0,46.0,114.0,88.57142857142858,101.0
2021-04-29,116.58,66.72,84.93,34.0,45.0,79.0,61.0,47.0,43.0,117.0,75.67567567567568,99.0
2021-04-30,141.39,81.47,111.05,38.0,48.0,79.0,60.0,50.0,45.0,115.0,89.1891891891892,96.0
2021-05-01,145.28,89.06,136.86,43.0,55.0,86.0,98.0,61.0,77.0,103.0,104.34782608695652,95.0
2021-05-02,116.31,71.18,102.05,41.0,54.0,79.0,93.0,59.0,77.0,103.0,105.26315789473684,100.0
2021-05-03,110.17,65.77,80.34,36.0,46.0,76.0,56.0,48.0,44.0,117.0,90.0,100.0
2021-05-04,117.18,70.23,90.86,36.0,49.0,83.0,75.0,49.0,45.0,115.0,81.81818181818181,95.0
2021-05-05,115.32,67.54,82.44,36.0,44.0,73.0,50.0,47.0,44.0,117.0,82.85714285714286,98.0
2021-05-06,127.28,75.28,100.11,38.0,51.0,87.0,84.0,51.0,45.0,114.0,89.1891891891892,100.0
2021-05-07,145.76,85.66,118.68,41.0,50.0,82.0,68.0,52.0,46.0,114.0,94.5945945945946,97.0
2021-05-08,140.89,80.76,116.45,42.0,51.0,83.0,63.0,58.0,76.0,105.0,108.69565217391305,95.0
2021-05-09,110.3,61.21,80.47,37.0,50.0,74.0,63.0,57.0,77.0,103.0,147.36842105263156,100.0
2021-05-10,114.3,68.58,84.98,36.0,47.0,76.0,62.0,48.0,44.0,116.0,86.66666666666667,104.0
2021-05-11,120.92,73.29,92.5,38.0,50.0,83.0,75.0,51.0,46.0,115.0,87.87878787878788,98.0
2021-05-12,124.82,75.26,98.08,39.0,50.0,82.0,80.0,52.0,45.0,115.0,85.71428571428572,101.0
2021-05-13,133.29,82.33,110.51,40.0,53.0,85.0,90.0,52.0,42.0,115.0,81.08108108108108,99.0
2021-05-14,152.82,93.36,133.99,43.0,53.0,83.0,81.0,54.0,45.0,113.0,94.5945945945946,95.0
2021-05-15,155.62,101.97,157.84,50.0,59.0,87.0,117.0,67.0,74.0,101.0,113.04347826086956,98.0
2021-05-16,119.27,75.83,107.19,45.0,55.0,80.0,89.0,61.0,77.0,103.0,100.0,103.0
2021-05-17,119.85,74.49,98.81,38.0,52.0,80.0,81.0,50.0,44.0,115.0,76.66666666666667,97.0
2021-05-18,127.62,78.83,105.32,40.0,53.0,84.0,90.0,52.0,45.0,114.0,81.81818181818181,93.0
2021-05-19,134.85,82.48,110.41,42.0,54.0,84.0,93.0,51.0,46.0,113.0,91.42857142857143,108.0
2021-05-20,138.04,84.52,113.88,42.0,54.0,88.0,91.0,53.0,45.0,114.0,94.5945945945946,100.0
2021-05-21,159.93,100.97,141.54,46.0,53.0,83.0,84.0,56.0,47.0,112.0,97.2972972972973,99.0
2021-05-22,158.95,107.6,158.06,52.0,58.0,88.0,115.0,70.0,77.0,101.0,113.04347826086956,100.0
2021-05-23,133.52,86.58,116.57,50.0,57.0,82.0,101.0,67.0,78.0,102.0,115.78947368421052,107.0
2021-05-24,123.86,79.11,99.01,42.0,52.0,79.0,73.0,51.0,45.0,115.0,90.0,109.0
2021-05-25,132.57,83.93,108.35,42.0,53.0,83.0,89.0,53.0,47.0,114.0,96.96969696969697,101.0
2021-05-26,135.79,86.48,106.27,46.0,52.0,80.0,83.0,54.0,46.0,114.0,97.14285714285715,107.0
2021-05-27,150.56,92.44,121.29,45.0,56.0,89.0,98.0,55.0,45.0,112.0,105.4054054054054,103.0
2021-05-28,153.23,89.02,115.98,45.0,49.0,77.0,58.0,53.0,45.0,114.0,102.7027027027027,99.0
2021-05-29,127.98,80.46,114.42,39.0,49.0,75.0,60.0,57.0,71.0,106.0,78.2608695652174,85.0
2021-05-30,104.31,67.83,88.76,38.0,47.0,64.0,46.0,53.0,71.0,107.0,78.94736842105264,83.0
2021-05-31,113.12,80.41,105.69,42.0,53.0,68.0,98.0,39.0,23.0,114.0,46.666666666666664,96.0
2021-06-01,131.66,86.47,107.9,45.0,52.0,87.0,87.0,54.0,46.0,113.0,96.96969696969697,118.0
2021-06-02,135.83,88.88,112.47,46.0,54.0,85.0,89.0,54.0,47.0,113.0,94.28571428571429,107.0
2021-06-03,131.72,85.99,106.1,44.0,50.0,82.0,66.0,52.0,43.0,116.0,81.08108108108108,102.0
2021-06-04,161.24,103.45,135.44,48.0,51.0,80.0,66.0,56.0,47.0,114.0,108.1081081081081,92.0
2021-06-05,176.34,125.34,175.18,56.99999999999999,61.0,91.0,121.0,72.0,79.0,100.0,143.47826086956522,97.0
2021-06-06,143.12,96.41,123.38,55.00000000000001,59.0,83.0,103.0,68.0,79.0,101.0,136.8421052631579,110.0
2021-06-07,134.89,91.05,111.72,50.0,54.0,81.0,80.0,54.0,45.0,114.0,100.0,115.0
2021-06-08,135.53,87.81,105.18,48.0,51.0,78.0,71.0,54.0,46.0,115.0,100.0,101.0
2021-06-09,141.34,95.64,118.72,51.0,55.0,87.0,87.0,55.0,47.0,114.0,85.71428571428572,106.0
2021-06-10,151.72,102.82,130.9,52.0,59.0,91.0,99.0,58.0,46.0,112.0,94.5945945945946,105.0
2021-06-11,168.4,112.01,151.59,54.0,56.0,84.0,78.0,57.0,47.0,113.0,94.5945945945946,101.0
2021-06-12,166.53,122.89,174.03,60.0,63.0,89.0,117.0,73.0,78.0,101.0,104.34782608695652,101.0
2021-06-13,132.25,95.01,124.44,57.99999999999999,61.0,82.0,98.0,69.0,79.0,102.0,105.26315789473684,111.0
2021-06-14,130.71,91.68,112.33,49.0,55.0,79.0,74.0,53.0,44.0,115.0,86.66666666666667,112.0
2021-06-15,145.06,102.5,130.29,52.0,58.0,87.0,98.0,57.0,47.0,113.0,90.9090909090909,104.0
2021-06-16,149.79,103.7,133.82,55.00000000000001,59.0,86.0,103.0,57.0,47.0,112.0,94.28571428571429,110.0
2021-06-17,161.2,110.19,142.2,55.00000000000001,61.0,91.0,107.0,59.0,45.0,111.0,100.0,107.0
2021-06-18,185.28,127.62,171.83,60.0,59.0,85.0,94.0,58.0,45.0,111.0,105.4054054054054,103.0
2021-06-19,176.47,124.18,171.16,61.0,60.0,86.0,111.0,71.0,77.0,100.0,121.7391304347826,103.0
2021-06-20,137.79,95.21,117.44,55.00000000000001,62.0,81.0,106.0,70.0,79.0,99.0,131.57894736842104,109.0
2021-06-21,143.22,99.35,121.92,52.0,57.0,80.0,87.0,55.0,44.0,113.0,86.66666666666667,121.0
2021-06-22,141.67,97.26,115.69,51.0,53.0,79.0,68.0,54.0,45.0,114.0,90.9090909090909,103.0
2021-06-23,155.83,109.98,139.57,56.00000000000001,60.0,86.0,105.0,59.0,47.0,111.0,91.42857142857143,106.0
2021-06-24,162.82,112.37,146.58,56.00000000000001,61.0,88.0,104.0,58.0,45.0,112.0,94.5945945945946,108.0
2021-06-25,182.62,129.26,173.23,59.0,60.0,84.0,91.0,60.0,46.0,111.0,94.5945945945946,101.0
2021-06-26,178.88,136.76,185.31,64.0,63.0,87.0,118.0,75.0,78.0,100.0,126.08695652173913,105.0
2021-06-27,146.79,119.53,162.12,65.0,67.0,87.0,116.0,76.0,78.0,101.0,100.0,111.0
2021-06-28,146.76,103.29,124.34,56.00000000000001,58.0,79.0,85.0,54.0,42.0,111.0,86.66666666666667,117.0
2021-06-29,150.71,105.4,124.4,53.0,54.0,79.0,84.0,53.0,43.0,112.0,84.84848484848484,102.0
2021-06-30,152.33,103.3,120.99,53.0,54.0,79.0,82.0,54.0,44.0,113.0,82.85714285714286,109.0
2021-07-01,150.19,99.34,117.9,50.0,53.0,79.0,70.0,54.0,42.0,114.0,89.1891891891892,106.0
2021-07-02,163.4,110.08,141.02,50.0,54.0,80.0,66.0,55.0,42.0,113.0,78.37837837837839,96.0
2021-07-03,143.21,103.88,139.87,47.0,56.0,82.0,84.0,64.0,74.0,103.0,69.56521739130434,90.0
2021-07-04,134.64,111.23,149.12,50.0,59.0,77.0,130.0,73.0,71.0,99.0,68.42105263157895,88.0
2021-07-05,130.48,100.07,121.8,56.99999999999999,54.0,68.0,101.0,42.0,23.0,113.0,40.0,117.0
2021-07-06,143.92,106.98,121.78,53.0,53.0,79.0,80.0,56.0,43.0,113.0,75.75757575757576,121.0
2021-07-07,153.72,111.06,133.44,54.0,57.0,84.0,94.0,57.0,44.0,112.0,74.28571428571429,110.0
2021-07-08,154.76,105.52,123.1,55.00000000000001,53.0,80.0,78.0,57.0,42.0,115.0,94.5945945945946,
2021-07-09,167.53,121.05,154.74,55.00000000000001,54.0,81.0,73.0,55.0,43.0,114.0,78.37837837837839,94.0
2021-07-10,171.88,132.57,179.04,62.0,61.0,87.0,113.0,72.0,77.0,100.0,108.69565217391305,97.0
2021-07-11,131.54,102.58,130.71,57.99999999999999,60.0,81.0,95.0,67.0,77.0,102.0,84.21052631578948,107.0
2021-07-12,138.15,101.4,120.47,53.0,56.0,78.0,75.0,55.0,43.0,114.0,80.0,114.0
2021-07-13,144.89,107.52,133.59,56.00000000000001,59.0,85.0,92.0,59.0,45.0,113.0,78.78787878787878,104.0
2021-07-14,149.7,110.08,135.07,57.99999999999999,59.0,84.0,96.0,58.0,46.0,112.0,80.0,109.0
2021-07-15,163.65,118.81,147.18,59.0,61.0,88.0,101.0,60.0,45.0,111.0,91.8918918918919,110.0
2021-07-16,178.09,132.5,170.25,59.0,58.0,82.0,85.0,60.0,45.0,112.0,86.48648648648648,105.0
2021-07-17,162.95,124.26,161.34,61.0,58.0,80.0,92.0,69.0,76.0,103.0,104.34782608695652,105.0
2021-07-18,135.76,106.88,135.73,59.0,63.0,84.0,105.0,70.0,78.0,102.0,89.47368421052632,104.0
2021-07-19,142.98,106.46,131.89,56.00000000000001,60.0,81.0,90.0,57.0,44.0,113.0,80.0,115.0
2021-07-20,148.46,109.61,134.27,57.99999999999999,59.0,83.0,97.0,58.0,45.0,112.0,72.72727272727273,106.0
2021-07-21,145.21,107.22,130.47,59.0,58.0,81.0,91.0,58.0,46.0,113.0,71.42857142857143,
2021-07-22,157.63,114.9,146.9,59.0,62.0,89.0,105.0,60.0,45.0,111.0,78.37837837837839,
2021-07-23,177.2,129.09,172.02,60.0,59.0,82.0,92.0,61.0,46.0,111.0,91.8918918918919,
2021-07-24,174.07,133.55,185.94,64.0,63.0,87.0,126.0,76.0,79.0,99.0,108.69565217391305,
2021-07-25,131.05,100.14,128.75,57.99999999999999,60.0,81.0,97.0,68.0,79.0,102.0,84.21052631578948,
2021-07-26,141.81,107.44,127.25,56.00000000000001,59.0,80.0,91.0,58.0,45.0,113.0,80.0,
2021-07-27,145.1,106.91,129.79,56.00000000000001,59.0,84.0,97.0,57.0,46.0,112.0,75.75757575757576,
2021-07-28,146.2,107.45,133.86,56.99999999999999,60.0,83.0,103.0,58.0,47.0,112.0,74.28571428571429,
2021-07-29,142.91,101.48,122.69,54.0,54.0,78.0,77.0,56.0,44.0,114.0,78.37837837837839,
2021-07-30,175.31,127.89,171.25,56.00000000000001,60.0,85.0,94.0,59.0,46.0,110.0,86.48648648648648,
2021-07-31,171.16,130.26,184.45,62.0,64.0,87.0,130.0,75.0,79.0,99.0,108.69565217391305,
