date,congestion,diffRatio
2021-05-02,20,0.0526315789473684
2021-05-03,35,0.1290322580645161
2021-05-04,39,0.1142857142857142
2021-05-05,41,0.1081081081081081
2021-05-06,40,0.081081081081081
2021-05-07,36,0.0
2021-05-08,30,0.1538461538461538
2021-05-09,21,0.1052631578947368
2021-05-10,37,0.1935483870967742
2021-05-11,41,0.1714285714285714
2021-05-12,38,0.027027027027027
2021-05-13,39,0.054054054054054
2021-05-14,39,0.0833333333333333
2021-05-15,30,0.1538461538461538
2021-05-16,21,0.1052631578947368
2021-05-17,35,0.1290322580645161
2021-05-18,41,0.1714285714285714
2021-05-19,43,0.1621621621621621
2021-05-20,42,0.1351351351351351
2021-05-21,38,0.0555555555555555
2021-05-22,30,0.1538461538461538
2021-05-23,21,0.1052631578947368
2021-05-24,35,0.1290322580645161
2021-05-25,41,0.1714285714285714
2021-05-26,42,0.1351351351351351
2021-05-27,42,0.1351351351351351
2021-05-28,40,0.1111111111111111
2021-05-29,29,0.1153846153846153
2021-05-30,20,0.0526315789473684
2021-05-31,35,0.1290322580645161
2021-06-01,37,0.0571428571428571
2021-06-02,40,0.081081081081081
2021-06-03,41,0.1081081081081081
2021-06-04,37,0.0277777777777777
2021-06-05,34,0.3076923076923077
2021-06-06,22,0.1578947368421052
2021-06-07,36,0.1612903225806451
2021-06-08,37,0.0571428571428571
2021-06-09,36,-0.027027027027027
2021-06-10,37,0.0
2021-06-11,35,-0.0277777777777777
2021-06-12,24,-0.0769230769230769
2021-06-13,18,-0.0526315789473684
2021-06-14,13,-0.5806451612903226
2021-06-15,33,-0.0571428571428571
2021-06-16,39,0.054054054054054
2021-06-17,38,0.027027027027027
2021-06-18,38,0.0555555555555555
2021-06-19,23,-0.1153846153846153
2021-06-20,15,-0.2105263157894736
2021-06-21,28,-0.0967741935483871
2021-06-22,30,-0.1428571428571428
2021-06-23,30,-0.1891891891891892
2021-06-24,25,-0.3243243243243243
2021-06-25,25,-0.3055555555555556
2021-06-26,15,-0.4230769230769231
2021-06-27,6,-0.6842105263157895
2021-06-28,14,-0.5483870967741935
2021-06-29,15,-0.5714285714285714
2021-06-30,16,-0.5675675675675675
2021-07-01,16,-0.5675675675675675
2021-07-02,16,-0.5555555555555556
2021-07-03,11,-0.5769230769230769
2021-07-04,8,-0.5789473684210527
2021-07-05,16,-0.4838709677419355
2021-07-06,17,-0.5142857142857142
2021-07-07,16,-0.5675675675675675
2021-07-08,16,-0.5675675675675675
2021-07-09,15,-0.5833333333333334
2021-07-10,6,-0.7692307692307693
2021-07-11,5,-0.7368421052631579
2021-07-12,13,-0.5806451612903226
2021-07-13,14,-0.6
2021-07-14,14,-0.6216216216216216
2021-07-15,14,-0.6216216216216216
2021-07-16,15,-0.5833333333333334
2021-07-17,9,-0.6538461538461539
2021-07-18,6,-0.6842105263157895
2021-07-19,9,-0.7096774193548387
2021-07-20,8,-0.7714285714285715
2021-07-21,9,-0.7567567567567568
2021-07-22,9,-0.7567567567567568
2021-07-23,9,-0.75
2021-07-24,7,-0.7307692307692307
2021-07-25,5,-0.7368421052631579
2021-07-26,9,-0.7096774193548387
2021-07-27,9,-0.7428571428571429
2021-07-28,9,-0.7567567567567568
2021-07-29,9,-0.7567567567567568
2021-07-30,9,-0.75
2021-07-31,8,-0.6923076923076923
