date,congestion,diffRatio
2020-12-04,40,0.4814814814814815
2020-12-05,34,0.7894736842105263
2020-12-06,21,1.625
2020-12-07,34,0.4782608695652174
2020-12-08,33,0.375
2020-12-09,34,0.4782608695652174
2020-12-10,33,0.375
2020-12-11,37,0.3703703703703704
2020-12-12,34,0.7894736842105263
2020-12-13,20,1.5
2020-12-14,34,0.4782608695652174
2020-12-15,34,0.4166666666666667
2020-12-16,35,0.5217391304347826
2020-12-17,35,0.4583333333333333
2020-12-18,44,0.6296296296296297
2020-12-19,39,1.0526315789473684
2020-12-20,23,1.875
2020-12-21,46,1.0
2020-12-22,40,0.6666666666666666
2020-12-23,48,1.0869565217391304
2020-12-24,51,1.125
2020-12-25,26,-0.037037037037037
2020-12-26,23,0.2105263157894736
2020-12-27,20,1.5
2020-12-28,36,0.5652173913043478
2020-12-29,37,0.5416666666666666
2020-12-30,40,0.7391304347826086
2020-12-31,44,0.8333333333333334
2021-01-04,32,0.391304347826087
2021-01-05,33,0.375
2021-01-06,32,0.391304347826087
2021-01-07,33,0.375
2021-01-08,37,0.3703703703703703
2021-01-09,36,0.8947368421052632
2021-01-10,21,1.625
2021-01-11,35,0.5217391304347826
2021-01-12,36,0.5
2021-01-13,36,0.5652173913043478
2021-01-14,35,0.4583333333333333
2021-01-15,38,0.4074074074074074
2021-01-16,36,0.8947368421052632
2021-01-17,21,1.625
2021-01-18,34,0.4782608695652174
2021-01-19,34,0.4166666666666667
2021-01-20,34,0.4782608695652174
2021-01-21,34,0.4166666666666667
2021-01-22,38,0.4074074074074074
2021-01-23,32,0.6842105263157895
2021-01-24,20,1.5
2021-01-25,34,0.4782608695652174
2021-01-26,34,0.4166666666666667
2021-01-27,35,0.5217391304347826
2021-01-28,36,0.5
2021-01-29,42,0.5555555555555556
2021-01-30,37,0.9473684210526316
2021-01-31,23,1.875
2021-02-01,38,0.6521739130434783
2021-02-02,39,0.625
2021-02-03,40,0.7391304347826086
2021-02-04,42,0.75
2021-02-05,51,0.8888888888888888
2021-02-06,47,1.4736842105263157
2021-02-07,31,2.875
2021-02-08,50,1.173913043478261
2021-02-09,47,0.9583333333333334
2021-02-10,60,1.608695652173913
2021-02-11,42,0.75
2021-02-12,29,0.074074074074074
2021-02-13,27,0.4210526315789473
2021-02-14,23,1.875
2021-02-15,22,-0.0434782608695652
2021-02-16,24,0.0
2021-02-17,24,0.0434782608695652
2021-02-18,28,0.1666666666666666
2021-02-19,34,0.2592592592592592
2021-02-20,29,0.5263157894736842
2021-02-21,20,1.5
2021-02-22,36,0.5652173913043478
2021-02-23,37,0.5416666666666666
2021-02-24,36,0.5652173913043478
2021-02-25,39,0.625
2021-02-26,43,0.5925925925925926
2021-02-27,35,0.8421052631578947
2021-02-28,21,1.625
2021-03-01,36,0.5652173913043478
2021-03-02,38,0.5833333333333334
2021-03-03,38,0.6521739130434783
2021-03-04,43,0.7916666666666666
2021-03-05,43,0.5925925925925926
2021-03-06,38,1.0
2021-03-07,22,1.75
2021-03-08,39,0.6956521739130435
2021-03-09,38,0.5833333333333334
2021-03-10,38,0.6521739130434783
2021-03-11,39,0.625
2021-03-12,42,0.5555555555555556
2021-03-13,35,0.8421052631578947
2021-03-14,22,1.75
2021-03-15,36,0.5652173913043478
2021-03-16,38,0.5833333333333334
2021-03-17,38,0.6521739130434783
2021-03-18,40,0.6666666666666666
2021-03-19,43,0.5925925925925926
2021-03-20,39,1.0526315789473684
2021-03-21,22,1.75
2021-03-22,38,0.6521739130434783
2021-03-23,38,0.5833333333333334
2021-03-24,38,0.6521739130434783
2021-03-25,39,0.625
2021-03-26,46,0.7037037037037037
2021-03-27,38,1.0
2021-03-28,23,1.875
2021-03-29,40,0.7391304347826086
2021-03-30,43,0.7916666666666666
2021-03-31,43,0.8695652173913043
2021-04-01,49,1.0416666666666667
2021-04-02,30,0.1111111111111111
2021-04-03,32,0.6842105263157895
2021-04-04,28,2.5
2021-04-05,24,0.0434782608695652
2021-04-06,25,0.0416666666666666
2021-04-07,40,0.7391304347826086
2021-04-08,39,0.625
2021-04-09,44,0.6296296296296297
2021-04-10,39,1.0526315789473684
2021-04-11,22,1.75
2021-04-12,42,0.8260869565217391
2021-04-13,43,0.7916666666666666
2021-04-14,42,0.8260869565217391
2021-04-15,50,1.0833333333333333
2021-04-16,50,0.8518518518518519
2021-04-17,41,1.1578947368421053
2021-04-18,26,2.25
2021-04-19,40,0.7391304347826086
2021-04-20,40,0.6666666666666666
2021-04-21,40,0.7391304347826086
2021-04-22,45,0.875
2021-04-23,47,0.7407407407407407
2021-04-24,40,1.105263157894737
2021-04-25,26,2.25
2021-04-26,40,0.7391304347826086
2021-04-27,45,0.875
2021-04-28,42,0.8260869565217391
2021-04-29,45,0.875
2021-04-30,48,0.7777777777777778
2021-05-01,29,0.5263157894736842
2021-05-02,26,2.25
2021-05-03,48,1.0869565217391304
2021-05-04,44,0.8333333333333334
2021-05-05,41,0.782608695652174
2021-05-06,44,0.8333333333333334
2021-05-07,52,0.925925925925926
2021-05-08,45,1.368421052631579
2021-05-09,30,2.75
2021-05-10,43,0.8695652173913043
2021-05-11,43,0.7916666666666666
2021-05-12,44,0.9130434782608696
2021-05-13,46,0.9166666666666666
2021-05-14,49,0.8148148148148148
2021-05-15,42,1.2105263157894737
2021-05-16,24,2.0
2021-05-17,45,0.9565217391304348
2021-05-18,49,1.0416666666666667
2021-05-19,27,0.1739130434782608
2021-05-20,47,0.9583333333333334
2021-05-21,55,1.037037037037037
2021-05-22,40,1.105263157894737
2021-05-23,23,1.875
2021-05-24,48,1.0869565217391304
2021-05-25,48,1.0
2021-05-26,48,1.0869565217391304
2021-05-27,48,1.0
2021-05-28,53,0.9629629629629628
2021-05-29,41,1.1578947368421053
2021-05-30,23,1.875
2021-05-31,48,1.0869565217391304
2021-06-01,59,1.4583333333333333
2021-06-02,45,0.9565217391304348
2021-06-03,48,1.0
2021-06-04,55,1.037037037037037
2021-06-05,41,1.1578947368421053
2021-06-06,24,2.0
2021-06-07,44,0.9130434782608696
2021-06-08,43,0.7916666666666666
2021-06-09,45,0.9565217391304348
2021-06-10,46,0.9166666666666666
2021-06-11,57,1.1111111111111112
2021-06-12,46,1.4210526315789471
2021-06-13,26,2.25
2021-06-14,21,-0.0869565217391304
2021-06-15,44,0.8333333333333334
2021-06-16,45,0.9565217391304348
2021-06-17,46,0.9166666666666666
2021-06-18,51,0.8888888888888888
2021-06-19,42,1.2105263157894737
2021-06-20,25,2.125
2021-06-21,43,0.8695652173913043
2021-06-22,51,1.125
2021-06-23,52,1.2608695652173914
2021-06-24,49,1.0416666666666667
2021-06-25,49,0.8148148148148148
2021-06-26,43,1.263157894736842
2021-06-27,27,2.375
2021-06-28,36,0.5652173913043478
2021-06-29,48,1.0
2021-06-30,53,1.3043478260869563
2021-07-01,22,-0.0833333333333333
2021-07-02,46,0.7037037037037037
2021-07-03,39,1.0526315789473684
2021-07-04,23,1.875
2021-07-05,45,0.9565217391304348
2021-07-06,43,0.7916666666666666
2021-07-07,43,0.8695652173913043
2021-07-08,42,0.75
2021-07-09,47,0.7407407407407407
2021-07-10,43,1.263157894736842
2021-07-11,24,2.0
2021-07-12,39,0.6956521739130435
2021-07-13,43,0.7916666666666666
2021-07-14,42,0.8260869565217391
2021-07-15,42,0.75
2021-07-16,47,0.7407407407407407
2021-07-17,41,1.1578947368421053
2021-07-18,27,2.375
2021-07-19,50,1.173913043478261
2021-07-20,48,1.0
2021-07-21,43,0.8695652173913043
2021-07-22,42,0.75
2021-07-23,47,0.7407407407407407
2021-07-24,43,1.263157894736842
2021-07-25,25,2.125
2021-07-26,38,0.6521739130434783
2021-07-27,39,0.625
2021-07-28,40,0.7391304347826086
2021-07-29,42,0.75
2021-07-30,46,0.7037037037037037
2021-07-31,41,1.1578947368421053
