date,congestion,diffRatio
2020-05-30,13,-0.5357142857142857
2020-05-31,9,-0.6086956521739131
2020-06-01,17,-0.4848484848484849
2020-06-02,18,-0.5135135135135135
2020-06-03,18,-0.5263157894736842
2020-06-04,18,-0.5384615384615384
2020-06-05,19,-0.5
2020-06-06,13,-0.5357142857142857
2020-06-07,10,-0.5652173913043478
2020-06-08,17,-0.4848484848484849
2020-06-09,20,-0.4594594594594595
2020-06-10,19,-0.5
2020-06-12,22,-0.4210526315789473
2020-06-13,18,-0.3571428571428571
2020-06-14,12,-0.4782608695652174
2020-06-15,22,-0.3333333333333333
2020-06-16,22,-0.4054054054054054
2020-06-17,22,-0.4210526315789473
2020-06-18,22,-0.4358974358974359
2020-06-19,24,-0.3684210526315789
2020-06-20,20,-0.2857142857142857
2020-06-21,13,-0.4347826086956521
2020-06-22,23,-0.303030303030303
2020-06-23,24,-0.3513513513513513
2020-06-24,24,-0.3684210526315789
2020-06-25,24,-0.3846153846153846
2020-06-26,29,-0.2368421052631579
2020-06-27,19,-0.3214285714285714
2020-06-28,14,-0.391304347826087
2020-06-29,23,-0.303030303030303
2020-06-30,24,-0.3513513513513513
2020-07-01,26,-0.3157894736842105
2020-07-02,26,-0.3333333333333333
2020-07-03,30,-0.2105263157894736
2020-07-04,20,-0.2857142857142857
2020-07-05,14,-0.391304347826087
2020-07-06,25,-0.2424242424242425
2020-07-07,28,-0.2432432432432433
2020-07-08,25,-0.3421052631578947
2020-07-09,26,-0.3333333333333333
2020-07-10,28,-0.2631578947368421
2020-07-11,22,-0.2142857142857142
2020-07-12,15,-0.3478260869565217
2020-07-13,24,-0.2727272727272727
2020-07-14,26,-0.2972972972972973
2020-07-15,27,-0.2894736842105263
2020-07-16,27,-0.3076923076923077
2020-07-17,31,-0.1842105263157894
2020-07-18,22,-0.2142857142857142
2020-07-19,13,-0.4347826086956521
2020-07-20,25,-0.2424242424242425
2020-07-21,26,-0.2972972972972973
2020-07-22,29,-0.2368421052631579
2020-07-23,28,-0.282051282051282
2020-07-24,30,-0.2105263157894736
2020-07-25,22,-0.2142857142857142
2020-07-26,16,-0.3043478260869565
2020-07-27,24,-0.2727272727272727
2020-07-28,27,-0.2702702702702703
2020-07-29,29,-0.2368421052631579
2020-07-30,29,-0.2564102564102564
2020-07-31,30,-0.2105263157894736
2020-08-01,23,-0.1785714285714285
2020-08-02,16,-0.3043478260869565
2020-08-03,24,-0.2727272727272727
2020-08-04,26,-0.2972972972972973
2020-08-05,27,-0.2894736842105263
2020-08-06,27,-0.3076923076923077
2020-08-07,28,-0.2631578947368421
2020-08-08,19,-0.3214285714285714
2020-08-09,14,-0.391304347826087
2020-08-10,26,-0.2121212121212121
2020-08-11,26,-0.2972972972972973
2020-08-12,26,-0.3157894736842105
2020-08-13,30,-0.2307692307692308
