date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze
2021-03-09,76.82,52.16,57.03,28.999999999999996,41.0,88.0,138.0,40.0,45.0,120.0,97.2972973,85.0
2021-03-10,75.16,49.11,45.28,26.0,33.0,80.0,67.0,36.0,46.0,122.0,86.8421053,84.0
2021-03-11,76.79,49.57,49.19,27.0,37.0,89.0,93.0,38.0,46.0,122.0,89.7435897,82.0
2021-03-12,,,,28.000000000000004,36.0,93.0,95.0,40.0,49.0,121.0,94.7368421,83.0
2021-03-13,78.81,53.45,61.13,28.999999999999996,35.0,91.0,81.0,39.0,70.0,113.0,89.2857143,75.0
2021-03-14,65.83,48.39,46.93,30.0,36.0,85.0,103.0,40.0,75.0,110.0,82.6086957,67.0
2021-03-15,73.93,52.2,49.95,30.0,41.0,86.0,109.0,40.0,47.0,119.0,96.969697,84.0
2021-03-16,76.86,51.9,51.65,28.999999999999996,38.0,86.0,102.0,40.0,46.0,120.0,94.5945946,86.0
2021-03-17,78.51,52.34,51.93,28.999999999999996,37.0,87.0,101.0,39.0,48.0,120.0,94.7368421,86.0
2021-03-18,77.77,50.62,50.19,28.000000000000004,36.0,88.0,91.0,39.0,47.0,121.0,87.1794872,84.0
2021-03-19,85.65,55.68,61.16,31.0,39.0,95.0,129.0,43.0,50.0,119.0,102.6315789,86.0
2021-03-20,79.59,56.87,69.02,31.0,35.0,87.0,97.0,40.0,71.0,113.0,78.5714286,74.0
2021-03-21,66.23,52.32,52.14,32.0,37.0,84.0,131.0,41.0,73.0,110.0,65.2173913,65.0
2021-03-22,76.51,54.86,56.03,32.0,44.0,92.0,158.0,42.0,48.0,118.0,96.969697,85.0
2021-03-23,78.59,55.32,55.31,30.0,40.0,89.0,125.0,41.0,47.0,119.0,86.4864865,85.0
2021-03-24,79.4,54.49,54.48,28.999999999999996,39.0,89.0,115.0,40.0,49.0,120.0,86.8421053,85.0
2021-03-25,79.82,53.97,52.96,28.999999999999996,38.0,91.0,107.0,40.0,48.0,121.0,89.7435897,86.0
2021-03-26,86.78,56.96,55.54,30.0,36.0,92.0,86.0,41.0,50.0,121.0,92.1052632,89.0
2021-03-27,85.63,65.12,73.11,34.0,38.0,91.0,112.0,43.0,72.0,112.0,89.2857143,79.0
2021-03-28,69.74,57.44,50.14,32.0,34.0,80.0,101.0,39.0,70.0,111.0,60.8695652,68.0
2021-03-29,85.77,64.47,65.44,38.0,47.0,95.0,198.0,44.0,48.0,117.0,100.0,90.0
2021-03-30,95.24,74.29,78.52,41.0,45.0,96.0,218.0,45.0,48.0,116.0,108.1081081,98.0
2021-03-31,92.64,69.84,69.4,38.0,43.0,96.0,160.0,44.0,49.0,118.0,97.3684211,100.0
2021-04-01,95.13,68.39,66.07,38.0,46.0,106.0,147.0,43.0,46.0,118.0,102.5641026,101.0
2021-04-02,84.47,69.07,66.06,39.0,38.0,94.0,145.0,33.0,26.0,126.0,57.894736800000004,80.0
2021-04-03,80.92,64.87,63.38,36.0,35.0,93.0,99.0,41.0,66.0,111.0,78.5714286,77.0
2021-04-04,68.8,60.01,56.55,41.0,31.0,64.0,181.0,47.0,69.0,106.0,78.2608696,77.0
2021-04-05,74.81,64.44,52.2,35.0,39.0,82.0,148.0,28.0,21.0,126.0,42.4242424,84.0
2021-04-06,87.79,68.6,61.56,35.0,41.0,90.0,114.0,39.0,40.0,121.0,81.0810811,94.0
2021-04-07,93.4,69.83,62.76,35.0,40.0,88.0,112.0,39.0,42.0,121.0,81.5789474,92.0
2021-04-08,91.64,67.72,64.08,34.0,41.0,90.0,127.0,39.0,42.0,121.0,76.9230769,90.0
2021-04-09,99.31,69.65,67.94,35.0,39.0,93.0,132.0,42.0,45.0,120.0,89.47368420000001,92.0
2021-04-10,86.83,67.18,63.04,35.0,34.0,87.0,80.0,42.0,72.0,112.0,78.5714286,80.0
2021-04-11,84.14,72.76,61.03,42.0,39.0,85.0,135.0,46.0,75.0,108.0,78.2608696,75.0
2021-04-12,97.72,84.92,82.02,50.0,66.0,95.0,136.0,48.0,44.0,116.0,106.0606061,101.0
2021-04-13,95.95,81.06,80.63,47.0,58.0,93.0,128.0,46.0,43.0,117.0,89.1891892,99.0
2021-04-14,97.65,80.83,81.54,47.0,57.0,94.0,132.0,46.0,44.0,118.0,92.1052632,99.0
2021-04-15,100.54,81.71,79.6,47.0,55.0,93.0,113.0,45.0,45.0,118.0,97.4358974,97.0
2021-04-16,107.87,88.86,91.77,50.0,55.0,97.0,133.0,49.0,47.0,116.0,100.0,99.0
2021-04-17,104.86,95.19,107.05,57.99999999999999,54.0,94.0,133.0,58.0,78.0,106.0,110.7142857,99.0
2021-04-18,93.54,82.39,77.32,55.00000000000001,57.0,92.0,161.0,58.0,80.0,105.0,104.3478261,93.0
2021-04-19,93.38,78.93,74.08,48.0,60.0,97.0,166.0,50.0,53.0,115.0,,99.0
2021-04-20,98.36,84.01,80.72,49.0,56.0,95.0,143.0,50.0,53.0,115.0,,97.0
2021-04-21,97.86,78.48,74.89,47.0,55.0,94.0,124.0,48.0,54.0,116.0,,100.0
2021-04-22,99.48,80.37,79.18,49.0,57.0,97.0,144.0,49.0,55.0,115.0,,98.0
2021-04-23,109.81,90.53,90.51,54.0,56.0,100.0,144.0,52.0,57.0,114.0,,100.0
2021-04-24,109.36,97.3,110.76,60.0,56.0,96.0,138.0,58.0,80.0,105.0,,99.0
2021-04-25,91.7,80.41,72.72,55.00000000000001,57.0,90.0,133.0,54.0,80.0,106.0,,88.0
2021-04-26,93.48,77.24,69.02,47.0,59.0,96.0,142.0,49.0,55.0,115.0,,97.0
2021-04-27,98.37,79.75,74.56,49.0,57.0,94.0,134.0,50.0,54.0,115.0,,101.0
2021-04-28,98.01,76.66,68.54,47.0,51.0,91.0,95.0,48.0,55.0,116.0,,101.0
2021-04-29,99.76,79.27,75.49,50.0,56.0,98.0,119.0,49.0,55.0,115.0,,99.0
2021-04-30,112.42,90.7,87.56,53.0,57.0,102.0,119.0,53.0,58.0,114.0,,107.0
2021-05-01,107.69,100.07,102.57,60.0,56.0,96.0,106.0,57.0,79.0,106.0,,100.0
2021-05-02,88.55,83.57,78.84,60.0,58.0,89.0,124.0,56.0,80.0,104.0,,92.0
2021-05-03,89.96,82.0,66.06,51.0,60.0,84.0,126.0,35.0,23.0,123.0,,103.0
2021-05-04,96.37,79.26,68.85,48.0,53.0,95.0,102.0,49.0,54.0,116.0,,103.0
2021-05-05,99.18,79.79,72.09,48.0,53.0,93.0,107.0,49.0,56.0,116.0,,99.0
2021-05-06,99.17,80.37,80.91,50.0,57.0,100.0,126.0,50.0,55.0,115.0,,99.0
2021-05-07,106.77,88.37,84.86,53.0,56.0,98.0,126.0,52.0,59.0,114.0,,99.0
2021-05-08,99.25,92.42,86.08,54.0,49.0,90.0,70.0,50.0,79.0,109.0,,93.0
2021-05-09,94.94,87.09,77.85,59.0,60.0,91.0,150.0,57.0,83.0,105.0,,89.0
2021-05-10,94.54,81.68,70.72,49.0,60.0,96.0,134.0,50.0,55.0,114.0,,99.0
2021-05-11,99.36,83.78,76.49,51.0,59.0,96.0,131.0,51.0,56.0,114.0,,104.0
2021-05-12,98.44,83.64,77.98,51.0,60.0,99.0,132.0,51.0,56.0,114.0,,96.0
2021-05-13,100.26,81.06,73.46,51.0,54.0,94.0,104.0,49.0,53.0,115.0,,104.0
2021-05-14,107.89,92.75,86.18,54.0,56.0,99.0,115.0,52.0,58.0,114.0,,102.0
2021-05-15,107.73,100.39,101.76,59.0,55.0,94.0,91.0,56.0,79.0,107.0,,100.0
2021-05-16,92.01,84.5,66.55,53.0,55.0,88.0,90.0,52.0,82.0,107.0,,89.0
2021-05-17,99.83,89.37,76.6,56.00000000000001,64.0,92.0,110.0,52.0,56.0,114.0,,103.0
2021-05-18,103.29,91.5,83.84,56.99999999999999,63.0,95.0,115.0,53.0,56.0,113.0,,106.0
2021-05-19,103.39,93.08,88.89,57.99999999999999,63.0,96.0,122.0,53.0,58.0,113.0,,108.0
2021-05-20,108.03,95.55,89.23,59.0,62.0,97.0,104.0,51.0,58.0,114.0,,108.0
2021-05-21,139.02,110.96,102.68,63.0,59.0,96.0,85.0,55.0,60.0,113.0,,113.0
2021-05-22,121.76,120.35,135.84,69.0,63.0,95.0,98.0,63.0,84.0,104.0,,109.0
2021-05-23,101.31,100.95,84.71,66.0,63.0,87.0,98.0,59.0,85.0,104.0,,105.0
2021-05-24,101.41,93.99,78.4,55.00000000000001,63.0,95.0,107.0,51.0,57.0,114.0,,104.0
2021-05-25,104.1,97.67,87.67,56.99999999999999,63.0,97.0,112.0,52.0,57.0,113.0,,106.0
2021-05-26,107.84,100.52,94.09,59.0,64.0,98.0,124.0,53.0,59.0,113.0,,106.0
2021-05-27,114.48,105.49,102.89,63.0,70.0,101.0,147.0,54.0,60.0,112.0,,110.0
2021-05-28,146.78,126.33,122.15,67.0,68.0,103.0,121.0,58.0,61.0,110.0,,111.0
2021-05-29,141.2,144.61,162.5,75.0,67.0,97.0,130.0,68.0,85.0,101.0,,112.0
2021-05-30,117.15,123.53,128.99,78.0,75.0,94.0,167.0,69.0,86.0,99.0,,110.0
2021-05-31,118.58,126.95,119.79,71.0,79.0,93.0,240.0,45.0,24.0,114.0,,123.0
2021-06-01,126.36,121.8,118.75,61.0,72.0,103.0,173.0,52.0,47.0,112.0,,116.0
2021-06-02,125.26,122.55,118.88,62.0,70.0,100.0,161.0,52.0,49.0,113.0,,110.0
2021-06-03,129.34,120.2,122.45,,72.0,102.0,164.0,52.0,49.0,113.0,,110.0
2021-06-04,149.11,124.67,113.33,,61.0,92.0,80.0,52.0,51.0,114.0,,110.0
2021-06-05,132.43,138.7,155.6,,,,,,,,,110.0
2021-06-06,110.19,111.32,97.28,,,,,,,,,112.0
2021-06-07,110.65,108.69,96.8,,,,,,,,,104.0
2021-06-08,114.84,111.81,104.24,,,,,,,,,108.0
2021-06-09,117.05,115.0,108.97,,,,,,,,,106.0
