date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze,TfL_Tube,TfL_Bus,TfL_Bike
2021-06-03,129.34,120.2,122.45,64.0,72.0,102.0,164.0,52.0,49.0,113.0,110.25641025641025,110.0,44.0,61.0,123.2938746325574
2021-06-04,149.11,124.67,113.33,64.0,61.0,92.0,80.0,52.0,51.0,114.0,136.8421052631579,110.0,43.0,57.99999999999999,90.4496186270574
2021-06-05,132.43,138.7,155.6,74.0,67.0,99.0,141.0,66.0,89.0,101.0,132.14285714285714,110.0,51.0,68.0,213.32472857034395
2021-06-06,110.19,111.32,97.28,69.0,69.0,93.0,138.0,62.0,91.0,102.0,117.39130434782608,112.0,47.0,65.0,142.18631047131288
2021-06-07,110.65,108.69,96.8,59.0,72.0,104.0,165.0,54.0,58.0,112.0,115.15151515151516,104.0,40.0,65.0,295.9993949935718
2021-06-08,114.84,111.81,104.24,62.0,70.0,103.0,160.0,54.0,59.0,112.0,108.1081081081081,108.0,42.0,61.0,129.9928989881058
2021-06-09,117.05,115.0,108.97,63.0,70.0,104.0,163.0,55.0,60.0,112.0,110.52631578947368,106.0,43.0,63.0,183.49703741997052
2021-06-10,116.9,115.71,108.8,64.0,70.0,104.0,145.0,55.0,61.0,112.0,105.12820512820512,108.0,43.0,64.0,167.3223253690458
2021-06-11,132.13,131.62,123.29,70.0,68.0,104.0,134.0,58.0,63.0,111.0,113.1578947368421,110.0,43.0,63.0,131.20390910726064
2021-06-12,127.88,139.64,150.08,76.0,66.0,100.0,139.0,66.0,90.0,101.0,114.28571428571428,111.0,55.00000000000001,67.0,200.6631108548364
2021-06-13,112.13,119.49,103.51,76.0,67.0,95.0,159.0,66.0,91.0,100.0,100.0,114.0,55.00000000000001,68.0,187.37769461661404
2021-06-14,110.47,110.85,96.49,62.0,70.0,104.0,160.0,54.0,59.0,112.0,109.0909090909091,108.0,40.0,62.0,105.89600500678004
2021-06-15,114.35,114.23,103.74,63.0,69.0,103.0,146.0,54.0,60.0,112.0,105.4054054054054,105.0,41.0,63.0,148.13893244256596
2021-06-16,114.9,116.1,106.07,64.0,68.0,101.0,148.0,54.0,60.0,112.0,105.26315789473684,111.0,43.0,63.0,133.00716354214296
2021-06-17,118.02,112.08,104.56,63.0,65.0,98.0,106.0,53.0,59.0,113.0,110.25641025641025,109.0,42.0,61.0,78.49609786964776
2021-06-18,138.58,123.65,115.87,68.0,60.0,94.0,77.0,55.0,61.0,113.0,139.4736842105263,111.0,44.0,60.0,49.39383624414129
2021-06-19,119.05,122.86,131.67,67.0,65.0,95.0,92.0,62.0,89.0,104.0,110.71428571428571,110.0,50.0,64.0,97.15826249621745
2021-06-20,102.28,104.3,86.62,63.0,71.0,90.0,104.0,60.0,92.0,103.0,95.65217391304348,104.0,47.0,63.0,93.8625312130372
2021-06-21,109.14,106.56,86.16,59.0,65.0,93.0,94.0,51.0,58.0,114.0,112.12121212121212,105.0,41.0,61.0,52.77406504704248
2021-06-22,110.71,111.56,101.99,63.0,69.0,98.0,117.0,53.0,59.0,113.0,100.0,108.0,43.0,64.0,92.6510441575004
2021-06-23,115.61,114.19,109.11,63.0,70.0,99.0,146.0,54.0,60.0,112.0,102.63157894736842,109.0,44.0,64.0,106.89567235355622
2021-06-24,117.48,115.84,110.57,64.0,70.0,100.0,135.0,54.0,60.0,112.0,100.0,109.0,44.0,63.0,97.6554165454369
2021-06-25,137.24,129.61,127.36,67.0,69.0,101.0,124.0,58.0,62.0,111.0,118.42105263157895,111.0,45.0,64.0,98.50153137418684
2021-06-26,131.91,139.58,157.3,73.0,69.0,95.0,125.0,68.0,90.0,102.0,117.85714285714285,112.0,56.00000000000001,65.0,129.7769028871391
2021-06-27,110.69,115.32,99.15,67.0,68.0,89.0,107.0,62.0,91.0,103.0,104.34782608695652,104.0,48.0,61.0,88.12442217649338
2021-06-28,111.1,111.72,97.15,62.0,70.0,98.0,124.0,53.0,58.0,112.0,112.12121212121212,105.0,41.0,62.0,73.29628772092305
2021-06-29,114.6,114.06,103.92,63.0,66.0,92.0,103.0,52.0,57.0,112.0,105.4054054054054,102.0,43.0,62.0,74.22606876218555
2021-06-30,119.63,115.86,107.73,61.0,68.0,98.0,125.0,53.0,59.0,111.0,110.52631578947368,107.0,43.0,63.0,84.20652824455595
2021-07-01,119.87,119.65,114.72,64.0,71.0,101.0,145.0,55.0,60.0,112.0,105.12820512820512,104.0,44.0,63.0,93.43987685621153
2021-07-02,131.95,131.52,128.14,66.0,68.0,101.0,137.0,58.0,62.0,111.0,107.89473684210526,106.0,44.0,64.0,100.01906214258484
2021-07-03,126.24,141.56,146.24,73.0,65.0,94.0,99.0,65.0,90.0,103.0,107.14285714285714,106.0,47.0,66.0,117.6628409599046
2021-07-04,110.45,120.01,99.91,68.0,70.0,90.0,112.0,63.0,91.0,103.0,100.0,101.0,47.0,63.0,109.62385631989156
2021-07-05,113.23,117.29,101.63,61.0,72.0,99.0,136.0,54.0,59.0,112.0,106.06060606060606,101.0,42.0,63.0,77.3728576158097
2021-07-06,115.21,119.52,102.88,64.0,67.0,94.0,98.0,54.0,58.0,114.0,108.1081081081081,103.0,45.0,61.0,58.28558836491846
2021-07-07,117.57,124.19,117.7,68.0,71.0,100.0,125.0,56.0,59.0,112.0,94.73684210526316,105.0,46.0,65.0,90.22296411112436
2021-07-08,115.23,118.57,112.12,63.0,69.0,99.0,132.0,54.0,59.0,113.0,87.17948717948718,,43.0,63.0,90.934721318586
2021-07-09,131.21,132.41,128.76,65.0,68.0,101.0,130.0,57.0,61.0,111.0,105.26315789473684,102.0,45.0,65.0,95.14686476711792
2021-07-10,128.45,139.41,148.28,69.0,67.0,95.0,101.0,65.0,89.0,103.0,107.14285714285714,102.0,54.0,66.0,111.3118881118881
2021-07-11,118.69,145.46,139.23,86.0,75.0,96.0,131.0,73.0,94.0,100.0,100.0,94.0,67.0,73.0,149.7274114996002
2021-07-12,107.16,116.38,96.2,63.0,66.0,92.0,114.0,53.0,55.0,114.0,87.87878787878788,108.0,39.0,62.0,66.19307272866908
2021-07-13,112.36,122.38,108.77,65.0,69.0,100.0,136.0,54.0,57.0,113.0,86.48648648648648,101.0,41.0,65.0,88.60230045311955
2021-07-14,115.78,123.72,114.49,64.0,70.0,99.0,143.0,55.0,58.0,113.0,92.10526315789474,101.0,43.0,65.0,98.7327465974126
2021-07-15,117.96,122.99,115.1,63.0,70.0,100.0,132.0,54.0,58.0,113.0,89.74358974358975,104.0,44.0,65.0,113.80856839372122
2021-07-16,134.24,137.61,131.43,66.0,70.0,103.0,148.0,58.0,60.0,110.0,102.63157894736842,102.0,46.0,68.0,167.89363632777054
2021-07-17,135.21,150.0,154.21,72.0,66.0,96.0,134.0,67.0,89.0,101.0,107.14285714285714,105.0,54.0,72.0,166.1864926843448
2021-07-18,122.75,127.13,107.34,71.0,67.0,93.0,150.0,67.0,91.0,100.0,104.34782608695652,110.0,52.0,68.0,140.1955409356725
2021-07-19,112.97,119.36,106.09,62.0,74.0,104.0,153.0,54.0,54.0,112.0,90.9090909090909,108.0,42.0,66.0,93.34487021013597
2021-07-20,115.59,121.11,108.4,63.0,69.0,99.0,145.0,54.0,52.0,112.0,86.48648648648648,105.0,42.0,65.0,89.11500778317004
2021-07-21,118.86,127.74,117.9,65.0,71.0,101.0,148.0,54.0,55.0,112.0,81.57894736842105,,44.0,68.0,105.26164943036612
2021-07-22,124.27,129.77,122.97,66.0,72.0,102.0,153.0,55.0,54.0,112.0,84.61538461538461,,49.0,71.0,118.42856775322235
2021-07-23,136.53,139.08,135.04,65.0,70.0,99.0,135.0,57.0,55.0,111.0,100.0,,47.0,70.0,138.82635882635884
2021-07-24,123.87,139.87,147.0,67.0,65.0,89.0,96.0,65.0,88.0,103.0,92.85714285714286,,55.00000000000001,70.0,184.904226208574
2021-07-25,120.21,123.22,98.15,69.0,65.0,81.0,86.0,64.0,90.0,102.0,126.08695652173913,,50.0,64.0,64.77535656317988
2021-07-26,119.95,123.08,113.53,62.0,75.0,99.0,153.0,53.0,49.0,113.0,93.93939393939394,,42.0,63.0,86.44931600380404
2021-07-27,117.89,124.47,114.84,62.0,71.0,94.0,122.0,52.0,49.0,114.0,78.37837837837839,,44.0,66.0,133.8066185986319
2021-07-28,121.36,124.82,114.32,63.0,68.0,90.0,99.0,51.0,50.0,114.0,89.47368421052632,,46.0,62.0,69.12051945309614
2021-07-29,124.26,130.5,131.17,65.0,75.0,99.0,143.0,54.0,51.0,112.0,84.61538461538461,,49.0,66.0,105.16803736419942
2021-07-30,139.94,140.32,132.28,66.0,67.0,93.0,89.0,55.0,51.0,113.0,100.0,,47.0,64.0,72.68065760955754
2021-07-31,132.89,150.84,160.81,72.0,67.0,89.0,93.0,67.0,88.0,102.0,107.14285714285714,,49.0,68.0,89.85261208426576
